@frequency,country,dataset_code,dataset_name,frequency,indexed_at,indicator,original_period,original_value,period,provider_code,series_code,series_name,value
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1979,11.70833333333330017467,1979-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,11.7083333333333
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1980,14.125,1980-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,14.125
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1981,10.66666666666669982533,1981-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,10.6666666666667
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1982,12.42166666666670060692,1982-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,12.4216666666667
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1983,11.1925000000000007816,1983-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,11.1925
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1984,7.27166666666666028362,1984-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,7.27166666666666
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1985,11.79250000000000042633,1985-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,11.7925
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1986,9.8516666666666594665,1986-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,9.85166666666666
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1987,8.56916666666666948515,1987-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,8.56916666666667
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1988,8.54583333333333072801,1988-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,8.54583333333333
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1989,11.5050000000000007816,1989-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,11.505
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1990,12.54416666666669932795,1990-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,12.5441666666667
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1991,10.27999999999999936051,1991-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,10.28
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1992,7.46166666666666955621,1992-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,7.4616666666666696
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1993,3.9700000000000001954,1993-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,3.97
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1994,3.65666666666666984042,1994-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,3.65666666666667
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1995,4.10916666666667040886,1995-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,4.10916666666667
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1996,3.04499999999999992895,1996-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,3.045
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1997,3.63166666666666992924,1997-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,3.63166666666667
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1998,4.48333333333332983983,1998-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,4.48333333333333
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1999,NA,1999-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2000,NA,2000-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2001,NA,2001-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2002,NA,2002-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2003,NA,2003-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2004,NA,2004-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2005,NA,2005-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2006,NA,2006-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2007,NA,2007-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2008,NA,2008-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2009,NA,2009-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2010,NA,2010-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2011,NA,2011-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2012,NA,2012-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2013,NA,2013-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2014,NA,2014-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2015,NA,2015-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2016,NA,2016-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2017,NA,2017-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2018,NA,2018-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2019,NA,2019-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2020,NA,2020-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2021,NA,2021-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2022,NA,2022-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GBR,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,2023,NA,2023-01-01,WB,A-FR.INR.DPST-GBR,Annual – Deposit interest rate (%) – United Kingdom,NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1960,NA,1960-01-01,WB,A-FR.INR.DPST-GHA,Annual – Deposit interest rate (%) – Ghana,NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1961,NA,1961-01-01,WB,A-FR.INR.DPST-GHA,Annual – Deposit interest rate (%) – Ghana,NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1962,NA,1962-01-01,WB,A-FR.INR.DPST-GHA,Annual – Deposit interest rate (%) – Ghana,NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1963,NA,1963-01-01,WB,A-FR.INR.DPST-GHA,Annual – Deposit interest rate (%) – Ghana,NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1964,NA,1964-01-01,WB,A-FR.INR.DPST-GHA,Annual – Deposit interest rate (%) – Ghana,NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1965,NA,1965-01-01,WB,A-FR.INR.DPST-GHA,Annual – Deposit interest rate (%) – Ghana,NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1966,NA,1966-01-01,WB,A-FR.INR.DPST-GHA,Annual – Deposit interest rate (%) – Ghana,NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1967,NA,1967-01-01,WB,A-FR.INR.DPST-GHA,Annual – Deposit interest rate (%) – Ghana,NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1968,NA,1968-01-01,WB,A-FR.INR.DPST-GHA,Annual – Deposit interest rate (%) – Ghana,NA
annual,GHA,WDI,World Development Indicators,A,2024-06-29T07:30:16Z,FR.INR.DPST,1969,NA,1969-01-01,WB,A-FR.INR.DPST-GHA,Annual – Deposit interest rate (%) – Ghana,NA
